symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
RUSHIL,INE573K01025,2025-01-27,NSE,EQ,EQ,buy,false,194.000000,28.240000,605868708,1300000040281337,2025-01-27T11:59:27
SUZLON,INE040H01021,2025-01-27,NSE,EQ,EQ,buy,false,300.000000,50.099998,605868713,1300000040281361,2025-01-27T11:59:27
JKPAPER,INE789E01012,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,379.149994,406438290,1200000045448088,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,320.950012,205953619,1100000041683874,2025-01-27T11:59:27
SONATSOFTW,INE269A01021,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,544.299988,605868714,1300000040281364,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,321.049988,205953620,1100000041683874,2025-01-27T11:59:27
RUSHIL,INE573K01025,2025-01-27,NSE,EQ,EQ,buy,false,77.000000,28.230000,605868706,1300000040281337,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,321.100006,205953621,1100000041683874,2025-01-27T11:59:27
SONATSOFTW,INE269A01021,2025-01-27,NSE,EQ,EQ,buy,false,16.000000,544.450012,605868715,1300000040281364,2025-01-27T11:59:27
SONATSOFTW,INE269A01021,2025-01-27,NSE,EQ,EQ,buy,false,3.000000,544.450012,605868716,1300000040281364,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,2.000000,321.149994,205953623,1100000041683874,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,321.149994,205953622,1100000041683874,2025-01-27T11:59:27
NUVAMA,INE531F01015,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,5220.149902,406438377,1200000045448213,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,6.000000,321.149994,205953624,1100000041683874,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,320.950012,205953615,1100000041683874,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,320.950012,205953618,1100000041683874,2025-01-27T11:59:27
MOTHERSON,INE775A01035,2025-01-27,NSE,EQ,EQ,buy,false,110.000000,137.600006,406438291,1200000045448133,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,320.950012,205953616,1100000041683874,2025-01-27T11:59:27
GREENPANEL,INE08ZM01014,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,320.950012,205953617,1100000041683874,2025-01-27T11:59:27
RUSHIL,INE573K01025,2025-01-27,NSE,EQ,EQ,buy,false,229.000000,28.240000,605868707,1300000040281337,2025-01-27T11:59:27
JKPAPER,INE789E01012,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,379.149994,406438288,1200000045448088,2025-01-27T11:59:27
JKPAPER,INE789E01012,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,379.149994,406438287,1200000045448088,2025-01-27T11:59:27
JKPAPER,INE789E01012,2025-01-27,NSE,EQ,EQ,buy,false,21.000000,379.149994,406438286,1200000045448088,2025-01-27T11:59:27
JKPAPER,INE789E01012,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,379.149994,406438289,1200000045448088,2025-01-27T11:59:27
BECTORFOOD,INE495P01012,2025-01-27,NSE,EQ,EQ,buy,false,9.000000,1471.699951,4814931,1000000039179270,2025-01-27T11:59:27
NUVAMA,INE531F01015,2025-01-27,NSE,EQ,EQ,buy,false,1.000000,5220.799805,406438378,1200000045448213,2025-01-27T11:59:27
ABBOTINDIA,INE358A01014,2025-01-28,NSE,EQ,EQ,buy,false,1.000000,25600.000000,6572558,1000000050600552,2025-01-28T12:33:49
MANAPPURAM,INE522D01027,2025-02-04,NSE,EQ,EQ,sell,false,70.000000,205.169998,408460968,1200000068685237,2025-02-04T14:18:47
SWIGGY,INE00H001014,2025-02-07,NSE,EQ,EQ,buy,false,50.000000,377.500000,606073793,1300000042556417,2025-02-07T12:49:27
SWIGGY,INE00H001014,2025-02-10,NSE,EQ,EQ,buy,false,25.000000,367.750000,606237152,1300000042957255,2025-02-10T13:21:45
SWIGGY,INE00H001014,2025-02-11,NSE,EQ,EQ,buy,false,15.000000,340.700012,604750797,1300000032076937,2025-02-11T11:49:11
SWIGGY,INE00H001014,2025-02-11,NSE,EQ,EQ,buy,false,26.000000,340.700012,604750796,1300000032076937,2025-02-11T11:49:11
SWIGGY,INE00H001014,2025-02-11,NSE,EQ,EQ,buy,false,9.000000,340.700012,604750798,1300000032076937,2025-02-11T11:49:11
AVANTIFEED,INE871C01038,2025-03-05,NSE,EQ,EQ,sell,false,8.000000,774.599976,1720629,1000000011937999,2025-03-05T09:46:27
SUNTV,INE424H01027,2025-03-05,NSE,EQ,EQ,sell,false,3.000000,560.099976,601700356,1300000010813622,2025-03-05T09:46:27
SUNTV,INE424H01027,2025-03-05,NSE,EQ,EQ,sell,false,3.000000,560.099976,601700360,1300000010813622,2025-03-05T09:46:27
SUNTV,INE424H01027,2025-03-05,NSE,EQ,EQ,sell,false,3.000000,560.099976,601700359,1300000010813622,2025-03-05T09:46:27
NMDC,INE584A01023,2025-03-05,NSE,EQ,EQ,sell,false,243.000000,63.209999,401826060,1200000013183775,2025-03-05T09:46:27
JKIL,INE576I01022,2025-03-05,NSE,EQ,EQ,sell,false,1.000000,633.150024,401826052,1200000013183704,2025-03-05T09:46:27
APOLLOTYRE,INE438A01022,2025-03-05,NSE,EQ,EQ,sell,false,37.000000,382.950012,1720630,1000000011938029,2025-03-05T09:46:27
TATAMOTORS,INE155A01022,2025-03-05,NSE,EQ,EQ,sell,false,21.000000,630.349976,601700362,1300000010813630,2025-03-05T09:46:27
SUNTV,INE424H01027,2025-03-05,NSE,EQ,EQ,sell,false,3.000000,560.099976,601700358,1300000010813622,2025-03-05T09:46:27
SUNTV,INE424H01027,2025-03-05,NSE,EQ,EQ,sell,false,10.000000,560.099976,601700361,1300000010813622,2025-03-05T09:46:27
SUNTV,INE424H01027,2025-03-05,NSE,EQ,EQ,sell,false,3.000000,560.099976,601700357,1300000010813622,2025-03-05T09:46:27
JKIL,INE576I01022,2025-03-05,NSE,EQ,EQ,sell,false,8.000000,633.200012,401826051,1200000013183704,2025-03-05T09:46:27
COALINDIA,INE522F01014,2025-03-05,NSE,EQ,EQ,sell,false,38.000000,365.700012,1720631,1000000011938035,2025-03-05T09:46:27
JKIL,INE576I01022,2025-03-05,NSE,EQ,EQ,sell,false,17.000000,633.049988,401826053,1200000013183704,2025-03-05T09:46:27
JKTYRE,INE573A01042,2025-03-05,NSE,EQ,EQ,sell,false,32.000000,260.450012,401826058,1200000013183740,2025-03-05T09:46:27
JKTYRE,INE573A01042,2025-03-05,NSE,EQ,EQ,sell,false,16.000000,260.549988,401826057,1200000013183740,2025-03-05T09:46:27
ARE&M,INE885A01032,2025-03-05,NSE,EQ,EQ,buy,false,6.000000,1001.549988,1721500,1000000011946446,2025-03-05T09:46:29
GULFOILLUB,INE635Q01029,2025-03-05,NSE,EQ,EQ,buy,false,1.000000,1188.449951,201573734,1100000010688709,2025-03-05T09:46:29
MOTILALOFS,INE338I01027,2025-03-05,NSE,EQ,EQ,buy,false,8.000000,592.500000,401827127,1200000013193766,2025-03-05T09:46:29
MOTILALOFS,INE338I01027,2025-03-05,NSE,EQ,EQ,buy,false,15.000000,592.500000,401827126,1200000013193766,2025-03-05T09:46:29
MOTILALOFS,INE338I01027,2025-03-05,NSE,EQ,EQ,buy,false,6.000000,592.500000,401827125,1200000013193766,2025-03-05T09:46:29
MOTILALOFS,INE338I01027,2025-03-05,NSE,EQ,EQ,buy,false,1.000000,592.549988,401827131,1200000013193766,2025-03-05T09:46:29
MOTILALOFS,INE338I01027,2025-03-05,NSE,EQ,EQ,buy,false,1.000000,592.549988,401827130,1200000013193766,2025-03-05T09:46:29
AUROPHARMA,INE406A01037,2025-03-05,NSE,EQ,EQ,buy,false,6.000000,1083.699951,1721497,1000000011946426,2025-03-05T09:46:29
UTIAMC,INE094J01016,2025-03-05,NSE,EQ,EQ,buy,false,5.000000,925.000000,601701081,1300000010821464,2025-03-05T09:46:29
AUROPHARMA,INE406A01037,2025-03-05,NSE,EQ,EQ,buy,false,12.000000,1083.699951,1721498,1000000011946426,2025-03-05T09:46:29
GULFOILLUB,INE635Q01029,2025-03-05,NSE,EQ,EQ,buy,false,7.000000,1188.500000,201573736,1100000010688709,2025-03-05T09:46:29
HGINFRA,INE926X01010,2025-03-05,NSE,EQ,EQ,buy,false,4.000000,1080.000000,201573731,1100000010688668,2025-03-05T09:46:29
JINDALSAW,INE324A01032,2025-03-05,NSE,EQ,EQ,buy,false,21.000000,246.149994,401827134,1200000013193853,2025-03-05T09:46:29
MOIL,INE490G01020,2025-03-05,NSE,EQ,EQ,buy,false,60.000000,319.500000,401827133,1200000013193832,2025-03-05T09:46:29
CEATLTD,INE482A01020,2025-03-05,NSE,EQ,EQ,buy,false,1.000000,2508.000000,1721496,1000000011946416,2025-03-05T09:46:29
GULFOILLUB,INE635Q01029,2025-03-05,NSE,EQ,EQ,buy,false,9.000000,1188.449951,201573735,1100000010688709,2025-03-05T09:46:29
MOTILALOFS,INE338I01027,2025-03-05,NSE,EQ,EQ,buy,false,1.000000,592.549988,401827129,1200000013193766,2025-03-05T09:46:29
MOTILALOFS,INE338I01027,2025-03-05,NSE,EQ,EQ,buy,false,1.000000,592.549988,401827128,1200000013193766,2025-03-05T09:46:29
LTFOODS,INE818H01020,2025-03-05,NSE,EQ,EQ,buy,false,8.000000,337.600006,201573730,1100000010688644,2025-03-05T09:46:29
TIMETECHNO,INE508G01029,2025-03-05,NSE,EQ,EQ,buy,false,8.000000,376.049988,601701084,1300000010821501,2025-03-05T09:46:29
KALYANKJIL,INE303R01014,2025-03-10,NSE,EQ,EQ,buy,false,30.000000,421.100006,402879096,1200000018677530,2025-03-10T10:37:52
JSWSTEEL,INE019A01038,2025-03-17,NSE,EQ,EQ,sell,false,6.000000,1012.700012,401153167,1200000007664341,2025-03-17T09:34:40
HINDALCO,INE038A01020,2025-03-17,NSE,EQ,EQ,sell,false,7.000000,686.500000,201129438,1100000007082154,2025-03-17T09:34:40
TATASTEEL,INE081A01020,2025-03-17,NSE,EQ,EQ,sell,false,29.000000,151.990005,601031912,1300000006527518,2025-03-17T09:34:40
APLAPOLLO,INE702C01027,2025-03-17,NSE,EQ,EQ,sell,false,4.000000,1406.300049,817220,1000000006056356,2025-03-17T09:34:40
APLAPOLLO,INE702C01027,2025-03-17,NSE,EQ,EQ,sell,false,1.000000,1406.300049,817221,1000000006056356,2025-03-17T09:34:40
WELCORP,INE191B01025,2025-03-17,NSE,EQ,EQ,buy,false,15.000000,807.700012,601033288,1300000006536195,2025-03-17T09:34:42
WELCORP,INE191B01025,2025-03-17,NSE,EQ,EQ,buy,false,7.000000,807.700012,601033287,1300000006536195,2025-03-17T09:34:42
WELCORP,INE191B01025,2025-03-17,NSE,EQ,EQ,buy,false,6.000000,807.349976,601033286,1300000006536195,2025-03-17T09:34:42
GPPL,INE517F01014,2025-03-17,NSE,EQ,EQ,sell,false,4.000000,133.309998,201156339,1100000007258734,2025-03-17T09:35:22
GPPL,INE517F01014,2025-03-17,NSE,EQ,EQ,sell,false,71.000000,133.309998,201156337,1100000007258734,2025-03-17T09:35:22
NTPC,INE733E01010,2025-03-17,NSE,EQ,EQ,sell,false,6.000000,332.899994,401182030,1200000007878496,2025-03-17T09:35:22
INDIGRID,INE219X23014,2025-03-17,NSE,EQ,IV,sell,false,13.000000,140.270004,201156335,1100000007258712,2025-03-17T09:35:22
GPPL,INE517F01014,2025-03-17,NSE,EQ,EQ,sell,false,3.000000,133.309998,201156338,1100000007258734,2025-03-17T09:35:22
JKCEMENT,INE823G01014,2025-03-17,NSE,EQ,EQ,sell,false,1.000000,4307.149902,401182038,1200000007878515,2025-03-17T09:35:22
JKCEMENT,INE823G01014,2025-03-17,NSE,EQ,EQ,sell,false,3.000000,4307.000000,401182039,1200000007878515,2025-03-17T09:35:22
JSWINFRA,INE880J01026,2025-03-17,NSE,EQ,EQ,buy,false,37.000000,269.399994,401183437,1200000007890027,2025-03-17T09:35:24
TITAGARH,INE615H01020,2025-03-17,NSE,EQ,EQ,buy,false,3.000000,708.450012,601060159,1300000006710015,2025-03-17T09:35:24
APARINDS,INE372A01015,2025-03-17,NSE,EQ,EQ,buy,false,2.000000,5426.899902,838371,1000000006220547,2025-03-17T09:35:24
JWL,INE209L01016,2025-03-17,NSE,EQ,EQ,buy,false,13.000000,298.450012,838372,1000000006220592,2025-03-17T09:35:24
JSWINFRA,INE880J01026,2025-03-17,NSE,EQ,EQ,buy,false,10.000000,269.350006,401183436,1200000007890027,2025-03-17T09:35:24
TATACHEM,INE092A01019,2025-03-17,NSE,EQ,EQ,sell,false,6.000000,800.049988,601122083,1300000007094918,2025-03-17T09:36:46
TATACHEM,INE092A01019,2025-03-17,NSE,EQ,EQ,sell,false,3.000000,800.049988,601122084,1300000007094918,2025-03-17T09:36:46
TITAN,INE280A01028,2025-03-17,NSE,EQ,EQ,sell,false,1.000000,3012.149902,601122081,1300000007094909,2025-03-17T09:36:46
VOLTAS,INE226A01021,2025-03-17,NSE,EQ,EQ,buy,false,1.000000,1430.000000,601123140,1300000007103562,2025-03-17T09:36:49
TATATECH,INE142M01025,2025-03-17,NSE,EQ,EQ,buy,false,10.000000,640.650024,601123134,1300000007103519,2025-03-17T09:36:49
TATAPOWER,INE245A01021,2025-03-17,NSE,EQ,EQ,buy,false,2.000000,353.549988,601123135,1300000007103522,2025-03-17T09:36:49
TATAPOWER,INE245A01021,2025-03-17,NSE,EQ,EQ,buy,false,3.000000,353.549988,601123136,1300000007103522,2025-03-17T09:36:49
LTIM,INE214T01019,2025-03-19,NSE,EQ,EQ,buy,false,8.000000,4354.549805,405786224,1200000046012630,2025-03-19T12:23:12
MPHASIS,INE356A01018,2025-03-19,NSE,EQ,EQ,buy,false,3.000000,2283.250000,405786242,1200000046012678,2025-03-19T12:23:12
OFSS,INE881D01027,2025-03-19,NSE,EQ,EQ,buy,false,3.000000,7523.000000,405786226,1200000046012632,2025-03-19T12:23:12
OFSS,INE881D01027,2025-03-19,NSE,EQ,EQ,buy,false,1.000000,7522.899902,405786225,1200000046012632,2025-03-19T12:23:12
HCLTECH,INE860A01027,2025-03-19,NSE,EQ,EQ,buy,false,2.000000,1527.349976,205206199,1100000038790003,2025-03-19T12:23:12
AAVAS,INE216P01012,2025-03-24,NSE,EQ,EQ,sell,false,40.000000,1998.550049,3844855,1000000031969029,2025-03-24T11:39:33
TVSMOTOR,INE494B01023,2025-03-24,NSE,EQ,EQ,buy,false,8.000000,2423.350098,605115698,1300000035693616,2025-03-24T11:56:28
HEROMOTOCO,INE158A01026,2025-03-24,NSE,EQ,EQ,buy,false,4.000000,3603.800049,205308442,1100000036528977,2025-03-24T11:56:28
DREAMFOLKS,INE0JS101016,2025-03-24,NSE,EQ,EQ,buy,false,49.000000,229.750000,205308445,1100000036528986,2025-03-24T11:56:28
HEROMOTOCO,INE158A01026,2025-03-24,NSE,EQ,EQ,buy,false,2.000000,3603.800049,205308443,1100000036528977,2025-03-24T11:56:28
DREAMFOLKS,INE0JS101016,2025-03-24,NSE,EQ,EQ,buy,false,1.000000,229.699997,205308444,1100000036528986,2025-03-24T11:56:28
PVRINOX,INE191H01014,2025-03-24,NSE,EQ,EQ,buy,false,2.000000,983.849976,405586750,1200000041349075,2025-03-24T11:58:07
PVRINOX,INE191H01014,2025-03-24,NSE,EQ,EQ,buy,false,19.000000,983.849976,405586749,1200000041349075,2025-03-24T11:58:07
SWIGGY,INE00H001014,2025-03-26,NSE,EQ,EQ,buy,false,75.000000,325.549988,608072163,1300000062365690,2025-03-26T15:00:12
ZOMATO,INE758T01015,2025-03-26,NSE,EQ,EQ,buy,false,60.000000,202.460007,608072164,1300000062365696,2025-03-26T15:00:12
CRISIL,INE007A01025,2025-03-26,NSE,EQ,EQ,buy,false,2.000000,4174.000000,7290127,1000000064900871,2025-03-26T15:12:32
CRISIL,INE007A01025,2025-03-26,NSE,EQ,EQ,buy,false,1.000000,4173.000000,7290126,1000000064900871,2025-03-26T15:12:32
POLYPLEX,INE633B01018,2025-03-27,NSE,EQ,EQ,sell,false,2.000000,1211.400024,404650178,1200000038901123,2025-03-27T11:45:04
POLYPLEX,INE633B01018,2025-03-27,NSE,EQ,EQ,sell,false,4.000000,1211.599976,404650177,1200000038901123,2025-03-27T11:45:04
POLYPLEX,INE633B01018,2025-03-27,NSE,EQ,EQ,sell,false,4.000000,1211.349976,404650179,1200000038901123,2025-03-27T11:45:04
WHIRLPOOL,INE716A01013,2025-03-27,NSE,EQ,EQ,sell,false,1.000000,983.950012,604412496,1300000032091441,2025-03-27T11:45:04
RELAXO,INE131B01039,2025-03-27,NSE,EQ,EQ,sell,false,8.000000,411.899994,604412497,1300000032091444,2025-03-27T11:45:04
RELAXO,INE131B01039,2025-03-27,NSE,EQ,EQ,sell,false,47.000000,411.899994,604412498,1300000032091444,2025-03-27T11:45:04
SUPRIYA,INE07RO01027,2025-04-03,NSE,EQ,EQ,sell,false,15.000000,799.500000,601958454,1300000013408240,2025-04-03T09:57:38
SUPRIYA,INE07RO01027,2025-04-03,NSE,EQ,EQ,sell,false,5.000000,799.500000,601958455,1300000013408240,2025-04-03T09:57:38
MON100,INF247L01AP3,2025-04-04,NSE,EQ,EQ,buy,false,3.000000,176.220001,402888609,1200000021344725,2025-04-04T10:11:12
MON100,INF247L01AP3,2025-04-04,NSE,EQ,EQ,buy,false,21.000000,176.220001,402888610,1200000021344725,2025-04-04T10:11:12
MON100,INF247L01AP3,2025-04-04,NSE,EQ,EQ,buy,false,96.000000,176.210007,402888608,1200000021344725,2025-04-04T10:11:12
KALYANKJIL,INE303R01014,2025-04-04,NSE,EQ,EQ,buy,false,20.000000,484.049988,408417006,1200000071967818,2025-04-04T14:16:14
BAJAJFINSV,INE918I01026,2025-04-17,NSE,EQ,EQ,sell,false,12.000000,2021.300049,5866786,1000000050235410,2025-04-17T14:17:52
MARICO,INE196A01026,2025-04-17,NSE,EQ,EQ,sell,false,62.000000,716.799988,407070649,1200000062072235,2025-04-17T14:19:29
MARICO,INE196A01026,2025-04-17,NSE,EQ,EQ,sell,false,18.000000,716.799988,407070650,1200000062072235,2025-04-17T14:19:29
MON100,INF247L01AP3,2025-04-22,NSE,EQ,EQ,buy,false,200.000000,165.679993,404672124,1200000038416842,2025-04-22T11:57:24
HDFCBANK,INE040A01034,2025-04-22,NSE,EQ,EQ,sell,false,8.000000,1960.099976,208078475,1100000057757531,2025-04-22T14:35:27
HDFCBANK,INE040A01034,2025-04-22,NSE,EQ,EQ,sell,false,5.000000,1960.099976,208078474,1100000057757531,2025-04-22T14:35:27
HDFCBANK,INE040A01034,2025-04-22,NSE,EQ,EQ,sell,false,7.000000,1960.099976,208078476,1100000057757531,2025-04-22T14:35:27
TEJASNET,INE010J01012,2025-05-02,NSE,EQ,EQ,buy,false,15.000000,699.299988,601170299,1300000007123491,2025-05-02T09:29:27
TATAMOTORS,INE155A01022,2025-05-02,NSE,EQ,EQ,buy,false,20.000000,651.500000,601239511,1300000007615479,2025-05-02T09:30:49
SWIGGY,INE00H001014,2025-05-02,NSE,EQ,EQ,buy,false,50.000000,311.000000,602884925,1300000019779874,2025-05-02T10:17:21
TRENT,INE849A01020,2025-05-02,NSE,EQ,EQ,buy,false,2.000000,5157.500000,604907158,1300000036674297,2025-05-02T11:44:45
SBICARD,INE018E01016,2025-05-05,NSE,EQ,EQ,sell,false,23.000000,902.650024,605975648,1300000049176613,2025-05-05T14:12:45
SBICARD,INE018E01016,2025-05-05,NSE,EQ,EQ,sell,false,2.000000,902.650024,605975647,1300000049176613,2025-05-05T14:12:45
TEJASNET,INE010J01012,2025-05-07,NSE,EQ,EQ,buy,false,20.000000,689.900024,608730903,1300000074804998,2025-05-07T15:20:52
SWIGGY,INE00H001014,2025-05-09,NSE,EQ,EQ,buy,false,35.000000,307.100006,603134823,1300000023965674,2025-05-09T10:20:24
TRENT,INE849A01020,2025-05-09,NSE,EQ,EQ,buy,false,2.000000,5129.500000,607235534,1300000066907870,2025-05-09T14:14:30
CUB,INE491A01021,2025-05-12,NSE,EQ,EQ,sell,false,86.000000,184.139999,6249395,1000000056917445,2025-05-12T14:31:57
CUB,INE491A01021,2025-05-12,NSE,EQ,EQ,sell,false,16.000000,184.139999,6249397,1000000056917445,2025-05-12T14:31:57
CUB,INE491A01021,2025-05-12,NSE,EQ,EQ,sell,false,128.000000,184.139999,6249396,1000000056917445,2025-05-12T14:31:57
ETERNAL,INE758T01015,2025-05-12,NSE,EQ,EQ,sell,false,100.000000,238.869995,208620436,1100000071691969,2025-05-12T14:49:44
SWIGGY,INE00H001014,2025-05-13,NSE,EQ,EQ,buy,false,50.000000,300.000000,601507486,1300000010353759,2025-05-13T09:35:54
TATAMOTORS,INE155A01022,2025-05-13,NSE,EQ,EQ,buy,false,20.000000,706.150024,607952881,1300000068907694,2025-05-13T14:29:40
MEDPLUS,INE804L01022,2025-05-14,NSE,EQ,EQ,sell,false,4.000000,832.099976,403912779,1200000035333388,2025-05-14T11:44:21
MEDPLUS,INE804L01022,2025-05-14,NSE,EQ,EQ,sell,false,1.000000,832.299988,403912776,1200000035333388,2025-05-14T11:44:21
MEDPLUS,INE804L01022,2025-05-14,NSE,EQ,EQ,sell,false,4.000000,832.200012,403912777,1200000035333388,2025-05-14T11:44:21
MEDPLUS,INE804L01022,2025-05-14,NSE,EQ,EQ,sell,false,1.000000,832.349976,403912775,1200000035333388,2025-05-14T11:44:21
MEDPLUS,INE804L01022,2025-05-14,NSE,EQ,EQ,sell,false,5.000000,832.150024,403912778,1200000035333388,2025-05-14T11:44:21
FORTIS,INE061F01013,2025-05-14,NSE,EQ,EQ,sell,false,30.000000,683.349976,204714844,1100000037806577,2025-05-14T11:44:21
DMART,INE192R01011,2025-05-15,NSE,EQ,EQ,sell,false,2.000000,4064.000000,201812185,1100000012838370,2025-05-15T09:44:30
DMART,INE192R01011,2025-05-15,NSE,EQ,EQ,sell,false,2.000000,4063.800049,201812187,1100000012838370,2025-05-15T09:44:30
DMART,INE192R01011,2025-05-15,NSE,EQ,EQ,sell,false,14.000000,4063.699951,201812188,1100000012838370,2025-05-15T09:44:30
DMART,INE192R01011,2025-05-15,NSE,EQ,EQ,sell,false,2.000000,4063.899902,201812186,1100000012838370,2025-05-15T09:44:30
HDFCAMC,INE127D01025,2025-05-15,NSE,EQ,EQ,sell,false,4.000000,4698.500000,207958967,1100000071588415,2025-05-15T14:11:23
DATAPATTNS,INE0IX101010,2025-05-16,NSE,EQ,EQ,sell,false,4.000000,2807.699951,201773620,1100000012970199,2025-05-16T09:46:42
CDSL,INE736A01011,2025-05-16,NSE,EQ,EQ,sell,false,20.000000,1409.699951,8374052,1000000064383877,2025-05-16T15:10:37
HDFCBANK,INE040A01034,2025-05-19,NSE,EQ,EQ,sell,false,2.000000,1939.599976,207471957,1100000056874109,2025-05-19T12:56:04
CANBK,INE476A01022,2025-05-19,NSE,EQ,EQ,sell,false,130.000000,109.339996,5447438,1000000042502892,2025-05-19T12:56:04
PNB,INE160A01022,2025-05-19,NSE,EQ,EQ,sell,false,4.000000,102.650002,405610841,1200000044893444,2025-05-19T12:56:04
PNB,INE160A01022,2025-05-19,NSE,EQ,EQ,sell,false,43.000000,102.660004,405610838,1200000044893444,2025-05-19T12:56:04
HDFCBANK,INE040A01034,2025-05-19,NSE,EQ,EQ,sell,false,1.000000,1939.599976,207471959,1100000056874109,2025-05-19T12:56:04
HDFCBANK,INE040A01034,2025-05-19,NSE,EQ,EQ,sell,false,16.000000,1939.599976,207471960,1100000056874109,2025-05-19T12:56:04
PNB,INE160A01022,2025-05-19,NSE,EQ,EQ,sell,false,32.000000,102.650002,405610839,1200000044893444,2025-05-19T12:56:04
