symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
MOIL,INE490G01020,2023-02-03,NSE,EQ,EQ,buy,false,19.000000,158.800003,51105137,1200000006331715,2023-02-03T10:17:32
KIRLFER,INE884B01025,2023-02-03,NSE,EQ,EQ,buy,false,2.000000,376.850006,51105134,1200000006331702,2023-02-03T10:17:32
MIDHANI,INE099Z01011,2023-02-03,NSE,EQ,EQ,buy,false,19.000000,199.399994,51105135,1200000006331707,2023-02-03T10:17:32
HINDALCO,INE038A01020,2023-02-03,NSE,EQ,EQ,buy,false,4.000000,455.649994,26425219,1100000007566471,2023-02-03T10:17:32
KIRLFER,INE884B01025,2023-02-03,NSE,EQ,EQ,buy,false,1.000000,376.799988,51105133,1200000006331702,2023-02-03T10:17:32
KIRLFER,INE884B01025,2023-02-03,NSE,EQ,EQ,buy,false,2.000000,376.750000,51105132,1200000006331702,2023-02-03T10:17:32
APLAPOLLO,INE702C01027,2023-02-03,NSE,EQ,EQ,buy,false,2.000000,1173.500000,1688937,1000000007611202,2023-02-03T10:17:32
RATNAMANI,INE703B01027,2023-02-03,NSE,EQ,EQ,buy,false,1.000000,2281.699951,76343907,1300000007290711,2023-02-03T10:17:32
RATNAMANI,INE703B01027,2023-02-03,NSE,EQ,EQ,buy,false,1.000000,2281.750000,76343908,1300000007290711,2023-02-03T10:17:32
TATASTEEL,INE081A01020,2023-02-03,NSE,EQ,EQ,buy,false,16.000000,118.599998,76343906,1300000007290707,2023-02-03T10:17:32
MOIL,INE490G01020,2023-02-03,NSE,EQ,EQ,buy,false,7.000000,158.800003,51105136,1200000006331715,2023-02-03T10:17:32
ZOMATO,INE758T01015,2023-02-06,NSE,EQ,EQ,buy,false,100.000000,48.099998,78920649,1300000023694582,2023-02-06T14:39:41
WIPRO,INE075A01022,2023-02-06,NSE,EQ,EQ,buy,false,15.000000,404.750000,79355575,1300000025747653,2023-02-06T15:10:50
YESBANK,INE528G01035,2023-02-06,NSE,EQ,EQ,buy,false,300.000000,16.700001,79355574,1300000025747651,2023-02-06T15:10:50
DMART,INE192R01011,2023-02-06,NSE,EQ,EQ,buy,false,2.000000,3439.899902,30013489,1100000028187998,2023-02-06T15:10:50
ADANIPOWER,INE814H01011,2023-02-09,NSE,EQ,EQ,buy,false,30.000000,172.800003,2617620,1000000013590790,2023-02-09T11:28:24
AMRUTANJAN,INE098F01031,2023-02-15,NSE,EQ,EQ,buy,false,5.000000,651.549988,412926,1000000002072031,2023-02-15T09:27:23
ASIANPAINT,INE021A01026,2023-02-17,NSE,EQ,EQ,buy,false,1.000000,2826.649902,1574203,1000000007829189,2023-02-17T10:56:21
DMART,INE192R01011,2023-02-17,NSE,EQ,EQ,buy,false,1.000000,3556.699951,26256923,1100000007885302,2023-02-17T10:56:21
ASTRAL,INE006I01046,2023-02-17,NSE,EQ,EQ,buy,false,1.000000,1919.349976,1574202,1000000007829188,2023-02-17T10:56:21
AMRUTANJAN,INE098F01031,2023-02-17,NSE,EQ,EQ,buy,false,5.000000,636.400024,1574201,1000000007829187,2023-02-17T10:56:21
YESBANK,INE528G01035,2023-02-17,NSE,EQ,EQ,buy,false,200.000000,16.299999,76418029,1300000007905737,2023-02-17T10:56:21
MARICO,INE196A01026,2023-02-17,NSE,EQ,EQ,buy,false,10.000000,492.549988,51398802,1200000008055090,2023-02-17T10:56:21
TARSONS,INE144Z01023,2023-02-20,NSE,EQ,EQ,buy,false,1.000000,611.900024,78532232,1300000019472896,2023-02-20T14:45:39
TARSONS,INE144Z01023,2023-02-20,NSE,EQ,EQ,buy,false,3.000000,611.900024,78532235,1300000019472896,2023-02-20T14:45:39
TARSONS,INE144Z01023,2023-02-20,NSE,EQ,EQ,buy,false,1.000000,611.900024,78532233,1300000019472896,2023-02-20T14:45:39
TARSONS,INE144Z01023,2023-02-20,NSE,EQ,EQ,buy,false,4.000000,611.900024,78532234,1300000019472896,2023-02-20T14:45:39
INDIGOPNTS,INE09VQ01012,2023-02-22,NSE,EQ,EQ,buy,false,1.000000,1035.150024,27609903,1100000016275599,2023-02-22T13:09:35
INDIGOPNTS,INE09VQ01012,2023-02-22,NSE,EQ,EQ,buy,false,2.000000,1035.150024,27609902,1100000016275599,2023-02-22T13:09:35
INDIGOPNTS,INE09VQ01012,2023-02-22,NSE,EQ,EQ,buy,false,1.000000,1035.199951,27609904,1100000016275599,2023-02-22T13:09:35
INDIGOPNTS,INE09VQ01012,2023-02-22,NSE,EQ,EQ,buy,false,1.000000,1035.250000,27609905,1100000016275599,2023-02-22T13:09:35
CDSL,INE736A01011,2023-02-22,NSE,EQ,EQ,buy,false,4.000000,994.150024,3020432,1000000016161311,2023-02-22T13:25:55
HDFCLIFE,INE795G01014,2023-02-22,NSE,EQ,EQ,buy,false,8.000000,495.850006,27734254,1100000017156689,2023-02-22T13:25:55
ASIANPAINT,INE021A01026,2023-02-23,NSE,EQ,EQ,buy,false,1.000000,2717.199951,3753128,1000000021249639,2023-02-23T14:48:14
ASIANPAINT,INE021A01026,2023-02-23,NSE,EQ,EQ,buy,false,1.000000,2717.199951,3753127,1000000021249639,2023-02-23T14:48:14
HDFCLIFE,INE795G01014,2023-02-23,NSE,EQ,EQ,buy,false,7.000000,487.750000,29050718,1100000026620069,2023-02-23T14:48:15
INDIGOPNTS,INE09VQ01012,2023-02-24,NSE,EQ,EQ,buy,false,1.000000,1018.400024,28729595,1100000024744032,2023-02-24T14:52:53
INDIGOPNTS,INE09VQ01012,2023-02-24,NSE,EQ,EQ,buy,false,2.000000,1018.349976,28729594,1100000024744032,2023-02-24T14:52:53
INDIGOPNTS,INE09VQ01012,2023-02-24,NSE,EQ,EQ,buy,false,2.000000,1018.400024,28729596,1100000024744032,2023-02-24T14:52:53
PAGEIND,INE761H01022,2023-03-02,NSE,EQ,EQ,buy,false,1.000000,37649.500000,52462928,1200000016287991,2023-03-02T13:48:55
TATAELXSI,INE670A01012,2023-03-06,NSE,EQ,EQ,buy,false,2.000000,6249.000000,75356146,1300000001758265,2023-03-06T09:26:54
INDIGOPNTS,INE09VQ01012,2023-03-13,NSE,EQ,EQ,buy,false,3.000000,1035.699951,26387460,1100000008526085,2023-03-13T10:43:46
IRCTC,INE335Y01020,2023-03-13,NSE,EQ,EQ,buy,false,11.000000,606.400024,26387456,1100000008526064,2023-03-13T10:43:46
ASIANPAINT,INE021A01026,2023-03-13,NSE,EQ,EQ,buy,false,1.000000,2781.149902,3450389,1000000020717040,2023-03-13T14:38:00
ASIANPAINT,INE021A01026,2023-03-13,NSE,EQ,EQ,buy,false,1.000000,2781.149902,3450391,1000000020717040,2023-03-13T14:38:00
TATAELXSI,INE670A01012,2023-03-13,NSE,EQ,EQ,buy,false,2.000000,6132.399902,78908432,1300000021882321,2023-03-13T14:38:00
TATAELXSI,INE670A01012,2023-03-13,NSE,EQ,EQ,buy,false,1.000000,6132.450195,78908433,1300000021882321,2023-03-13T14:38:00
ASIANPAINT,INE021A01026,2023-03-13,NSE,EQ,EQ,buy,false,1.000000,2781.149902,3450390,1000000020717040,2023-03-13T14:38:00
IRCTC,INE335Y01020,2023-03-13,NSE,EQ,EQ,buy,false,5.000000,601.400024,28895884,1100000023370909,2023-03-13T14:38:54
TATACHEM,INE092A01019,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,945.099976,76017635,1300000004998016,2023-03-16T09:53:06
TITAN,INE280A01028,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,2449.949951,76017632,1300000004998005,2023-03-16T09:53:06
TATAPOWER,INE245A01021,2023-03-16,NSE,EQ,EQ,sell,false,4.000000,199.250000,76017634,1300000004998009,2023-03-16T09:53:06
TATASTEEL,INE081A01020,2023-03-16,NSE,EQ,EQ,sell,false,9.000000,104.150002,76017636,1300000004998022,2023-03-16T09:53:06
TCS,INE467B01029,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,3181.000000,76017628,1300000004998001,2023-03-16T09:53:06
VOLTAS,INE226A01021,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,867.000000,76017631,1300000004998003,2023-03-16T09:53:06
VOLTAS,INE226A01021,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,867.000000,76017630,1300000004998003,2023-03-16T09:53:06
VOLTAS,INE226A01021,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,867.000000,76017629,1300000004998003,2023-03-16T09:53:06
INDHOTEL,INE053A01029,2023-03-16,NSE,EQ,EQ,buy,false,27.000000,312.750000,25951573,1100000005757218,2023-03-16T09:53:08
ADANIPORTS,INE742F01042,2023-03-16,NSE,EQ,EQ,sell,false,12.000000,681.049988,1028506,1000000005443481,2023-03-16T09:54:08
NCC,INE868B01028,2023-03-16,NSE,EQ,EQ,buy,false,28.000000,98.300003,50947749,1200000005343853,2023-03-16T09:54:10
IRBINVIT,INE183W23014,2023-03-16,NSE,EQ,IV,buy,false,39.000000,70.410004,25969974,1100000005883018,2023-03-16T09:54:10
DALBHARAT,INE00R701025,2023-03-16,NSE,EQ,EQ,buy,false,1.000000,1778.750000,25969972,1100000005883001,2023-03-16T09:54:10
MIDHANI,INE099Z01011,2023-03-16,NSE,EQ,EQ,sell,false,15.000000,189.600006,50963031,1200000005448223,2023-03-16T09:55:01
MIDHANI,INE099Z01011,2023-03-16,NSE,EQ,EQ,sell,false,20.000000,189.600006,50963030,1200000005448223,2023-03-16T09:55:01
SAIL,INE114A01011,2023-03-16,NSE,EQ,EQ,buy,false,49.000000,84.650002,76055856,1300000005230461,2023-03-16T09:55:03
APLAPOLLO,INE702C01027,2023-03-16,NSE,EQ,EQ,buy,false,1.000000,1184.449951,1045621,1000000005541515,2023-03-16T09:55:03
TATASTEEL,INE081A01020,2023-03-16,NSE,EQ,EQ,buy,false,6.000000,104.500000,76055857,1300000005230463,2023-03-16T09:55:03
MOIL,INE490G01020,2023-03-16,NSE,EQ,EQ,buy,false,4.000000,148.800003,50963761,1200000005452699,2023-03-16T09:55:03
SHARDACROP,INE221J01015,2023-03-16,NSE,EQ,EQ,sell,false,10.000000,432.500000,76074625,1300000005330716,2023-03-16T09:55:52
HINDALCO,INE038A01020,2023-03-16,NSE,EQ,EQ,sell,false,10.000000,390.399994,26007942,1100000006133865,2023-03-16T09:55:52
FINCABLES,INE235A01022,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,766.000000,26007944,1100000006133866,2023-03-16T09:55:52
FINCABLES,INE235A01022,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,766.049988,26007943,1100000006133866,2023-03-16T09:55:52
TIMETECHNO,INE508G01029,2023-03-16,NSE,EQ,EQ,sell,false,52.000000,74.500000,76074626,1300000005330721,2023-03-16T09:55:52
HGINFRA,INE926X01010,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,801.950012,26007950,1100000006133907,2023-03-16T09:55:52
APARINDS,INE372A01015,2023-03-16,NSE,EQ,EQ,sell,false,3.000000,2256.350098,1065715,1000000005652946,2023-03-16T09:55:52
HINDALCO,INE038A01020,2023-03-16,NSE,EQ,EQ,sell,false,1.000000,390.450012,26007941,1100000006133865,2023-03-16T09:55:52
SIYSIL,INE076B01028,2023-03-16,NSE,EQ,EQ,sell,false,2.000000,444.049988,76074633,1300000005330762,2023-03-16T09:55:52
SIYSIL,INE076B01028,2023-03-16,NSE,EQ,EQ,sell,false,8.000000,444.000000,76074634,1300000005330762,2023-03-16T09:55:52
NCC,INE868B01028,2023-03-16,NSE,EQ,EQ,buy,false,48.000000,98.699997,50982123,1200000005561757,2023-03-16T09:55:54
CASTROLIND,INE172A01027,2023-03-16,NSE,EQ,EQ,buy,false,6.000000,112.000000,1066570,1000000005657398,2023-03-16T09:55:54
CASTROLIND,INE172A01027,2023-03-16,NSE,EQ,EQ,buy,false,37.000000,112.000000,1066569,1000000005657398,2023-03-16T09:55:54
JKLAKSHMI,INE786A01032,2023-03-16,NSE,EQ,EQ,buy,false,7.000000,667.500000,50982113,1200000005561607,2023-03-16T09:55:54
PETRONET,INE347G01014,2023-03-16,NSE,EQ,EQ,buy,false,20.000000,238.149994,50982114,1200000005561610,2023-03-16T09:55:54
WSTCSTPAPR,INE976A01021,2023-03-16,NSE,EQ,EQ,buy,false,2.000000,493.799988,76075458,1300000005335315,2023-03-16T09:55:54
RAILTEL,INE0DD101019,2023-03-16,NSE,EQ,EQ,buy,false,46.000000,103.400002,76075457,1300000005335312,2023-03-16T09:55:54
SUNTV,INE424H01027,2023-03-16,NSE,EQ,EQ,buy,false,2.000000,422.149994,76075434,1300000005335291,2023-03-16T09:55:54
SONATSOFTW,INE269A01021,2023-03-31,NSE,EQ,EQ,sell,false,5.000000,784.599976,76493444,1300000007586020,2023-03-31T10:29:44
BAJFINANCE,INE296A01024,2023-03-31,NSE,EQ,EQ,buy,false,1.000000,5604.000000,1612214,1000000008006230,2023-03-31T10:30:55
ASIANPAINT,INE021A01026,2023-04-10,NSE,EQ,EQ,buy,false,1.000000,2758.000000,532492,1000000002833288,2023-04-10T09:36:59
MARICO,INE196A01026,2023-04-10,NSE,EQ,EQ,buy,false,10.000000,474.399994,50497162,1200000002845721,2023-04-10T09:36:59
PNB,INE160A01022,2023-04-10,NSE,EQ,EQ,buy,false,100.000000,47.200001,50497176,1200000002845790,2023-04-10T09:36:59
HDFCAMC,INE127D01025,2023-04-10,NSE,EQ,EQ,buy,false,2.000000,1747.550049,25535811,1100000003153159,2023-04-10T09:40:18
FINEORG,INE686Y01026,2023-04-10,NSE,EQ,EQ,buy,false,1.000000,4325.000000,25535812,1100000003153160,2023-04-10T09:40:18
TATAELXSI,INE670A01012,2023-04-10,NSE,EQ,EQ,buy,false,1.000000,6091.950195,75819543,1300000004178829,2023-04-10T09:46:35
DMART,INE192R01011,2023-04-10,NSE,EQ,EQ,buy,false,1.000000,3468.000000,25633107,1100000003769126,2023-04-10T09:46:35
VEDL,INE205A01025,2023-04-10,NSE,EQ,EQ,buy,false,10.000000,270.500000,75819544,1300000004178830,2023-04-10T09:46:35
ASTRAL,INE006I01046,2023-04-10,NSE,EQ,EQ,buy,false,2.000000,1399.949951,661862,1000000003703877,2023-04-10T09:46:35
YESBANK,INE528G01035,2023-04-10,NSE,EQ,EQ,buy,false,200.000000,15.250000,75819545,1300000004178831,2023-04-10T09:46:35
HCLTECH,INE860A01027,2023-04-17,NSE,EQ,EQ,buy,false,1.000000,1019.549988,26023607,1100000004510090,2023-04-17T09:38:07
INFY,INE009A01021,2023-04-17,NSE,EQ,EQ,buy,false,5.000000,1224.150024,26023606,1100000004510089,2023-04-17T09:38:07
TCS,INE467B01029,2023-04-17,NSE,EQ,EQ,buy,false,1.000000,3111.399902,75748734,1300000003824444,2023-04-17T09:38:07
HCLTECH,INE860A01027,2023-04-17,NSE,EQ,EQ,buy,false,1.000000,1019.549988,26023609,1100000004510090,2023-04-17T09:38:07
PERSISTENT,INE262H01013,2023-04-17,NSE,EQ,EQ,buy,false,2.000000,4048.000000,50700760,1200000003677031,2023-04-17T09:38:07
HCLTECH,INE860A01027,2023-04-17,NSE,EQ,EQ,buy,false,4.000000,1019.549988,26023608,1100000004510090,2023-04-17T09:38:07
HCLTECH,INE860A01027,2023-04-17,NSE,EQ,EQ,buy,false,1.000000,1019.549988,26023610,1100000004510090,2023-04-17T09:38:07
MPHASIS,INE356A01018,2023-04-17,NSE,EQ,EQ,buy,false,2.000000,1699.449951,50700753,1200000003677000,2023-04-17T09:38:07
OFSS,INE881D01027,2023-04-17,NSE,EQ,EQ,buy,false,2.000000,3300.000000,50700755,1200000003677006,2023-04-17T09:38:07
LTIM,INE214T01019,2023-04-17,NSE,EQ,EQ,buy,false,1.000000,4275.750000,50700754,1200000003677001,2023-04-17T09:38:07
KPITTECH,INE04I401011,2023-04-17,NSE,EQ,EQ,buy,false,7.000000,829.799988,50700752,1200000003676987,2023-04-17T09:38:07
COFORGE,INE591G01017,2023-04-17,NSE,EQ,EQ,buy,false,1.000000,3804.449951,558240,1000000003278827,2023-04-17T09:38:07
TECHM,INE669C01036,2023-04-17,NSE,EQ,EQ,buy,false,5.000000,1013.400024,75748733,1300000003824436,2023-04-17T09:38:07
TCS,INE467B01029,2023-04-17,NSE,EQ,EQ,buy,false,2.000000,3111.449951,75748735,1300000003824444,2023-04-17T09:38:07
TITAN,INE280A01028,2023-05-19,NSE,EQ,EQ,sell,false,6.000000,2693.949951,76771892,1300000009466562,2023-05-19T11:01:25
INFY,INE009A01021,2023-06-09,NSE,EQ,EQ,buy,false,1.000000,1273.650024,26202295,1100000007036439,2023-06-09T10:02:26
INFY,INE009A01021,2023-06-09,NSE,EQ,EQ,buy,false,1.000000,1273.650024,26202293,1100000007036439,2023-06-09T10:02:26
TCS,INE467B01029,2023-06-09,NSE,EQ,EQ,buy,false,2.000000,3230.800049,76164549,1300000005945707,2023-06-09T10:02:26
INFY,INE009A01021,2023-06-09,NSE,EQ,EQ,buy,false,1.000000,1273.650024,26202292,1100000007036439,2023-06-09T10:02:26
INFY,INE009A01021,2023-06-09,NSE,EQ,EQ,buy,false,1.000000,1273.650024,26202294,1100000007036439,2023-06-09T10:02:26
HDFCAMC,INE127D01025,2023-06-09,NSE,EQ,EQ,buy,false,1.000000,1930.699951,26225351,1100000007167528,2023-06-09T10:03:49
HDFCAMC,INE127D01025,2023-06-09,NSE,EQ,EQ,buy,false,2.000000,1930.449951,26225350,1100000007167528,2023-06-09T10:03:49
SFL,INE916U01025,2023-06-09,NSE,EQ,EQ,buy,false,5.000000,1019.950012,76229159,1300000006292043,2023-06-09T10:06:25
JKPAPER,INE789E01012,2023-06-09,NSE,EQ,EQ,buy,false,15.000000,326.000000,51155397,1200000006778465,2023-06-09T10:06:25
GHCL,INE539A01019,2023-06-16,NSE,EQ,EQ,sell,false,1.000000,500.049988,26139008,1100000006473814,2023-06-16T09:55:40
JKLAKSHMI,INE786A01032,2023-06-16,NSE,EQ,EQ,sell,false,7.000000,723.599976,51159586,1200000005973576,2023-06-16T09:55:40
GHCL,INE539A01019,2023-06-16,NSE,EQ,EQ,sell,false,4.000000,500.049988,26139009,1100000006473814,2023-06-16T09:55:40
FINCABLES,INE235A01022,2023-06-16,NSE,EQ,EQ,sell,false,6.000000,871.599976,26139005,1100000006473774,2023-06-16T09:55:40
GHCLTEXTIL,INE0PA801013,2023-06-16,NSE,EQ,BE,sell,false,9.000000,62.099998,26139003,1100000006473769,2023-06-16T09:55:40
MAHSEAMLES,INE271B01025,2023-06-16,NSE,EQ,EQ,sell,false,2.000000,479.149994,51159573,1200000005973535,2023-06-16T09:55:40
PETRONET,INE347G01014,2023-06-16,NSE,EQ,EQ,sell,false,20.000000,227.699997,51159572,1200000005973534,2023-06-16T09:55:40
GHCL,INE539A01019,2023-06-16,NSE,EQ,EQ,sell,false,4.000000,500.049988,26139007,1100000006473814,2023-06-16T09:55:40
RAILTEL,INE0DD101019,2023-06-16,NSE,EQ,EQ,sell,false,46.000000,129.050003,76031713,1300000005113277,2023-06-16T09:55:40
VOLTAMP,INE540H01012,2023-06-16,NSE,EQ,EQ,sell,false,1.000000,4138.000000,76031740,1300000005113345,2023-06-16T09:55:40
SUNTV,INE424H01027,2023-06-16,NSE,EQ,EQ,buy,false,2.000000,440.500000,76032317,1300000005116021,2023-06-16T09:55:42
ARVIND,INE034A01011,2023-06-16,NSE,EQ,EQ,buy,false,31.000000,134.300003,784105,1000000004737702,2023-06-16T09:55:42
ARVIND,INE034A01011,2023-06-16,NSE,EQ,EQ,buy,false,10.000000,134.300003,784104,1000000004737702,2023-06-16T09:55:42
GESHIP,INE017A01032,2023-06-16,NSE,EQ,EQ,buy,false,3.000000,777.000000,26139568,1100000006477386,2023-06-16T09:55:42
PCBL,INE602A01031,2023-06-16,NSE,EQ,EQ,buy,false,34.000000,160.850006,51160070,1200000005977100,2023-06-16T09:55:42
