symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
HCLTECH,INE860A01027,2026-06-17,NSE,EQ,EQ,sell,false,16.000000,1163.500000,203332319,1100000030021189,2026-06-17T10:40:17
COFORGE,INE591G01025,2026-06-17,NSE,EQ,EQ,buy,false,2.000000,1462.000000,2370976,1000000023056263,2026-06-17T10:40:19
COFORGE,INE591G01025,2026-06-17,NSE,EQ,EQ,buy,false,9.000000,1462.000000,2370977,1000000023056263,2026-06-17T10:40:19
LTM,INE214T01019,2026-06-17,NSE,EQ,EQ,buy,false,4.000000,4011.000000,402848538,1200000027010095,2026-06-17T10:40:19
PERSISTENT,INE262H01021,2026-06-17,NSE,EQ,EQ,buy,false,5.000000,5029.000000,402848542,1200000027010115,2026-06-17T10:40:19
MPHASIS,INE356A01018,2026-06-17,NSE,EQ,EQ,buy,false,11.000000,2342.300049,402848543,1200000027010126,2026-06-17T10:40:19
MPHASIS,INE356A01018,2026-06-17,NSE,EQ,EQ,buy,false,3.000000,2342.300049,402848544,1200000027010126,2026-06-17T10:40:19
MPHASIS,INE356A01018,2026-06-17,NSE,EQ,EQ,buy,false,7.000000,2342.300049,402848545,1200000027010126,2026-06-17T10:40:19
PIDILITIND,INE318A01026,2026-06-18,NSE,EQ,EQ,sell,false,1.000000,1574.099976,404411235,1200000043292378,2026-06-18T11:31:42
PIDILITIND,INE318A01026,2026-06-18,NSE,EQ,EQ,sell,false,12.000000,1574.000000,404411236,1200000043292378,2026-06-18T11:31:42
PIDILITIND,INE318A01026,2026-06-18,NSE,EQ,EQ,sell,false,17.000000,1574.099976,404411234,1200000043292378,2026-06-18T11:31:42
SILVERBEES,INF204KC1402,2026-06-19,NSE,EQ,EQ,buy,false,100.000000,217.660004,602806146,1300000022459954,2026-06-19T10:14:37
GOLDBEES,INF204KB17I5,2026-06-25,NSE,EQ,EQ,buy,false,200.000000,115.480003,207751923,1100000073158316,2026-06-25T14:11:16
TITAN,INE280A01028,2026-07-01,NSE,EQ,EQ,sell,false,10.000000,4487.200195,601485910,1300000011241698,2026-07-01T09:37:22
TITAN,INE280A01028,2026-07-01,NSE,EQ,EQ,sell,false,2.000000,4487.399902,601485908,1300000011241698,2026-07-01T09:37:22
TITAN,INE280A01028,2026-07-01,NSE,EQ,EQ,sell,false,8.000000,4487.299805,601485909,1300000011241698,2026-07-01T09:37:22
PIDILITIND,INE318A01026,2026-07-01,NSE,EQ,EQ,sell,false,1.000000,1586.699951,406152708,1200000059337187,2026-07-01T14:06:35
PIDILITIND,INE318A01026,2026-07-01,NSE,EQ,EQ,sell,false,1.000000,1586.699951,406152709,1200000059337187,2026-07-01T14:06:35
PIDILITIND,INE318A01026,2026-07-01,NSE,EQ,EQ,sell,false,1.000000,1586.699951,406152710,1200000059337187,2026-07-01T14:06:35
PIDILITIND,INE318A01026,2026-07-01,NSE,EQ,EQ,sell,false,13.000000,1586.699951,406152707,1200000059337187,2026-07-01T14:06:35
PIDILITIND,INE318A01026,2026-07-01,NSE,EQ,EQ,sell,false,14.000000,1586.599976,406152711,1200000059337187,2026-07-01T14:06:35
HEROMOTOCO,INE158A01026,2026-07-08,NSE,EQ,EQ,buy,false,4.000000,4895.100098,210367768,1100000093816545,2026-07-08T14:37:32
SILVERBEES,INF204KC1402,2026-07-08,NSE,EQ,EQ,buy,false,100.000000,210.000000,610708443,1300000101777500,2026-07-08T15:21:49
KEI,INE878B01027,2026-07-09,NSE,EQ,EQ,sell,false,1.000000,4971.000000,402926488,1200000027148703,2026-07-09T10:31:32
HINDUNILVR,INE030A01027,2026-07-09,NSE,EQ,EQ,sell,false,8.000000,2150.399902,203203334,1100000028458828,2026-07-09T10:31:32
INFY,INE009A01021,2026-07-09,NSE,EQ,EQ,sell,false,11.000000,1052.800049,203203335,1100000028458836,2026-07-09T10:31:32
PERSISTENT,INE262H01021,2026-07-09,NSE,EQ,EQ,sell,false,3.000000,4786.000000,402926489,1200000027148709,2026-07-09T10:31:32
ZFCVINDIA,INE342J01019,2026-07-09,NSE,EQ,EQ,buy,false,4.000000,2315.399902,603048467,1300000028362478,2026-07-09T10:31:34
ITC,INE154A01025,2026-07-09,NSE,EQ,EQ,buy,false,22.000000,283.000000,203204034,1100000028468684,2026-07-09T10:31:34
ZFCVINDIA,INE342J01019,2026-07-09,NSE,EQ,EQ,buy,false,1.000000,2315.699951,603048469,1300000028362478,2026-07-09T10:31:34
SCHAEFFLER,INE513A01022,2026-07-09,NSE,EQ,EQ,buy,false,1.000000,4110.299805,603048471,1300000028362534,2026-07-09T10:31:34
ZFCVINDIA,INE342J01019,2026-07-09,NSE,EQ,EQ,buy,false,4.000000,2315.500000,603048468,1300000028362478,2026-07-09T10:31:34
RELIANCE,INE002A01018,2026-07-09,NSE,EQ,EQ,buy,false,3.000000,1290.400024,603048470,1300000028362525,2026-07-09T10:31:34
BERGEPAINT,INE463A01038,2026-07-09,NSE,EQ,EQ,buy,false,11.000000,497.399994,2335053,1000000024009973,2026-07-09T10:31:34
CRISIL,INE007A01025,2026-07-09,NSE,EQ,EQ,buy,false,1.000000,3953.000000,2335060,1000000024010001,2026-07-09T10:31:34
CRISIL,INE007A01025,2026-07-09,NSE,EQ,EQ,buy,false,1.000000,3953.000000,2335061,1000000024010001,2026-07-09T10:31:34
SILVERBEES,INF204KC1402,2026-07-24,NSE,EQ,EQ,buy,false,100.000000,207.080002,602422832,1300000022887234,2026-07-24T10:09:20
GOLDBEES,INF204KB17I5,2026-07-24,NSE,EQ,EQ,buy,false,200.000000,116.919998,202378169,1100000021469016,2026-07-24T10:09:56
TIINDIA,INE974X01010,2026-07-24,NSE,EQ,EQ,buy,false,8.000000,2774.899902,603076271,1300000029628747,2026-07-24T10:35:45
HEROMOTOCO,INE158A01026,2026-07-24,NSE,EQ,EQ,buy,false,4.000000,4988.000000,203166078,1100000029198190,2026-07-24T10:37:26
HINDZINC,INE267A01025,2026-07-24,NSE,EQ,EQ,buy,false,13.000000,524.500000,203194448,1100000029480456,2026-07-24T10:38:29
HINDZINC,INE267A01025,2026-07-24,NSE,EQ,EQ,buy,false,27.000000,524.450012,203194447,1100000029480456,2026-07-24T10:38:29
KALYANKJIL,INE303R01014,2026-07-28,NSE,EQ,EQ,sell,false,80.000000,573.000000,401985091,1200000020576040,2026-07-28T10:17:28
TVSMOTOR,INE494B01023,2026-07-28,NSE,EQ,EQ,sell,false,12.000000,3926.100098,602694003,1300000025265069,2026-07-28T10:26:50
TVSMOTOR,INE494B01023,2026-07-28,NSE,EQ,EQ,sell,false,13.000000,3926.100098,602694002,1300000025265069,2026-07-28T10:26:50
SILVERBEES,INF204KC1402,2026-07-28,NSE,EQ,EQ,buy,false,100.000000,206.660004,607837621,1300000075550910,2026-07-28T14:36:46
SUZLON,INE040H01021,2026-07-28,NSE,EQ,EQ,buy,false,17.000000,48.830002,607880080,1300000075927764,2026-07-28T14:38:24
SUZLON,INE040H01021,2026-07-28,NSE,EQ,EQ,buy,false,398.000000,48.830002,607880079,1300000075927764,2026-07-28T14:38:24
IDFCFIRSTB,INE092T01019,2026-07-31,NSE,EQ,EQ,sell,false,143.000000,85.059998,205812594,1100000057118504,2026-07-31T12:59:15
IDFCFIRSTB,INE092T01019,2026-07-31,NSE,EQ,EQ,sell,false,174.000000,85.070000,205812592,1100000057118504,2026-07-31T12:59:15
IDFCFIRSTB,INE092T01019,2026-07-31,NSE,EQ,EQ,sell,false,218.000000,85.070000,205812590,1100000057118504,2026-07-31T12:59:15
IDFCFIRSTB,INE092T01019,2026-07-31,NSE,EQ,EQ,sell,false,34.000000,85.070000,205812593,1100000057118504,2026-07-31T12:59:15
IDFCFIRSTB,INE092T01019,2026-07-31,NSE,EQ,EQ,sell,false,531.000000,85.070000,205812591,1100000057118504,2026-07-31T12:59:15
