trade_id,date,symbol,exchange,segment,action,quantity,price,gross_amount,brokerage,taxes_charges,net_amount,broker,broker_order_id,currency,import_source,notes
51666425,2022-01-17,OBEROIRLTY,NSE,EQ,sell,1,960.8500,960.85,,,,Zerodha,1200000005437629,,Tradebook_2022.csv,
76777191,2022-01-17,SUNTECK,NSE,EQ,sell,1,571.4000,571.40,,,,Zerodha,1300000006221295,,Tradebook_2022.csv,
51666426,2022-01-17,PHOENIXLTD,NSE,EQ,sell,1,1030.0500,1030.05,,,,Zerodha,1200000005437633,,Tradebook_2022.csv,
1186932,2022-01-17,BRIGADE,NSE,EQ,sell,2,478.8500,957.70,,,,Zerodha,1000000004729145,,Tradebook_2022.csv,
26873242,2022-01-17,EMBASSY,NSE,EQ,buy,5,362.8800,1814.40,,,,Zerodha,1100000006074347,,Tradebook_2022.csv,
51699831,2022-01-17,MINDSPACE,NSE,EQ,buy,5,343.0000,1715.00,,,,Zerodha,1200000005545845,,Tradebook_2022.csv,
5358379,2022-01-24,BRIGADE,NSE,EQ,buy,3,469.4000,1408.20,,,,Zerodha,1000000025589005,,Tradebook_2022.csv,
56418926,2022-01-24,PHOENIXLTD,NSE,EQ,buy,1,929.4500,929.45,,,,Zerodha,1200000025863086,,Tradebook_2022.csv,
82742540,2022-01-24,SOBHA,NSE,EQ,buy,2,865.6000,1731.20,,,,Zerodha,1300000028972314,,Tradebook_2022.csv,
56418925,2022-01-24,PHOENIXLTD,NSE,EQ,buy,1,929.0000,929.00,,,,Zerodha,1200000025863086,,Tradebook_2022.csv,
56418918,2022-01-24,MINDSPACE,NSE,EQ,buy,5,344.0000,1720.00,,,,Zerodha,1200000025863064,,Tradebook_2022.csv,
31555168,2022-01-24,EMBASSY,NSE,EQ,buy,5,361.0000,1805.00,,,,Zerodha,1100000026635828,,Tradebook_2022.csv,
31555169,2022-01-24,DLF,NSE,EQ,buy,5,369.5000,1847.50,,,,Zerodha,1100000026635829,,Tradebook_2022.csv,
31555162,2022-01-24,GODREJPROP,NSE,EQ,buy,1,1657.9500,1657.95,,,,Zerodha,1100000026635808,,Tradebook_2022.csv,
56418915,2022-01-24,OBEROIRLTY,NSE,EQ,buy,2,889.5000,1779.00,,,,Zerodha,1200000025863060,,Tradebook_2022.csv,
82742541,2022-01-24,SUNTECK,NSE,EQ,buy,4,498.5000,1994.00,,,,Zerodha,1300000028972319,,Tradebook_2022.csv,
5358378,2022-01-24,BRIGADE,NSE,EQ,buy,1,469.3000,469.30,,,,Zerodha,1000000025589005,,Tradebook_2022.csv,
31607216,2022-01-24,HEIDELBERG,NSE,EQ,buy,7,222.3500,1556.45,,,,Zerodha,1100000026836173,,Tradebook_2022.csv,
56470375,2022-01-24,POLYPLEX,NSE,EQ,buy,1,1726.0500,1726.05,,,,Zerodha,1200000026063675,,Tradebook_2022.csv,
56470365,2022-01-24,KEC,NSE,EQ,buy,1,489.4500,489.45,,,,Zerodha,1200000026063666,,Tradebook_2022.csv,
31607218,2022-01-24,ESCORTS,NSE,EQ,buy,1,1848.8500,1848.85,,,,Zerodha,1100000026836183,,Tradebook_2022.csv,
82798608,2022-01-24,REDINGTON,NSE,EQ,buy,2,150.6000,301.20,,,,Zerodha,1300000029186950,,Tradebook_2022.csv,
56470374,2022-01-24,JKLAKSHMI,NSE,EQ,buy,3,596.9500,1790.85,,,,Zerodha,1200000026063674,,Tradebook_2022.csv,
5401110,2022-01-24,CHAMBLFERT,NSE,EQ,buy,5,438.6000,2193.00,,,,Zerodha,1000000025790279,,Tradebook_2022.csv,
82798609,2022-01-24,REDINGTON,NSE,EQ,buy,10,150.6000,1506.00,,,,Zerodha,1300000029186950,,Tradebook_2022.csv,
31607219,2022-01-24,ISEC,NSE,EQ,buy,2,721.7500,1443.50,,,,Zerodha,1100000026836197,,Tradebook_2022.csv,
5401108,2022-01-24,CEATLTD,NSE,EQ,buy,2,1077.1500,2154.30,,,,Zerodha,1000000025790254,,Tradebook_2022.csv,
82798614,2022-01-24,TATASTLLP,NSE,EQ,buy,2,713.8500,1427.70,,,,Zerodha,1300000029186976,,Tradebook_2022.csv,
31607217,2022-01-24,EQUITAS,NSE,EQ,buy,14,104.3500,1460.90,,,,Zerodha,1100000026836182,,Tradebook_2022.csv,
56470364,2022-01-24,KEC,NSE,EQ,buy,3,489.4500,1468.35,,,,Zerodha,1200000026063666,,Tradebook_2022.csv,
5670325,2022-01-24,ASIANPAINT,NSE,EQ,buy,2,3150.4500,6300.90,,,,Zerodha,1000000027155985,,Tradebook_2022.csv,
31947862,2022-01-24,HINDUNILVR,NSE,EQ,buy,2,2278.0000,4556.00,,,,Zerodha,1100000028197936,,Tradebook_2022.csv,
31947864,2022-01-24,DMART,NSE,EQ,buy,1,4014.4500,4014.45,,,,Zerodha,1100000028197939,,Tradebook_2022.csv,
79248852,2022-01-27,WIPRO,NSE,EQ,buy,20,541.5000,10830.00,,,,Zerodha,1300000015493587,,Tradebook_2022.csv,
29366370,2022-01-27,IBULHSGFIN,NSE,EQ,buy,50,204.4000,10220.00,,,,Zerodha,1100000015767025,,Tradebook_2022.csv,
80890587,2022-02-07,WHIRLPOOL,NSE,EQ,buy,3,1792.7000,5378.10,,,,Zerodha,1300000025634080,,Tradebook_2022.csv,
80890590,2022-02-07,RELAXO,NSE,EQ,buy,1,1291.7000,1291.70,,,,Zerodha,1300000025634082,,Tradebook_2022.csv,
80890588,2022-02-07,RELAXO,NSE,EQ,buy,1,1291.7000,1291.70,,,,Zerodha,1300000025634082,,Tradebook_2022.csv,
80890591,2022-02-07,RELAXO,NSE,EQ,buy,1,1291.7000,1291.70,,,,Zerodha,1300000025634082,,Tradebook_2022.csv,
80890592,2022-02-07,RELAXO,NSE,EQ,buy,4,1291.7000,5166.80,,,,Zerodha,1300000025634082,,Tradebook_2022.csv,
4311427,2022-02-07,CANBK,NSE,EQ,buy,20,259.0000,5180.00,,,,Zerodha,1000000023067356,,Tradebook_2022.csv,
54594849,2022-02-07,PNB,NSE,EQ,buy,120,41.7000,5004.00,,,,Zerodha,1200000023686604,,Tradebook_2022.csv,
80890589,2022-02-07,RELAXO,NSE,EQ,buy,1,1291.7000,1291.70,,,,Zerodha,1300000025634082,,Tradebook_2022.csv,
4311426,2022-02-07,ASTRAL,NSE,EQ,buy,2,2117.0000,4234.00,,,,Zerodha,1000000023067355,,Tradebook_2022.csv,
51073639,2022-02-14,MPHASIS,NSE,EQ,buy,1,2953.5000,2953.50,,,,Zerodha,1200000003477995,,Tradebook_2022.csv,
51073640,2022-02-14,OFSS,NSE,EQ,buy,3,3578.6001,10735.80,,,,Zerodha,1200000003477998,,Tradebook_2022.csv,
918639,2022-02-14,COFORGE,NSE,EQ,buy,1,4460.6001,4460.60,,,,Zerodha,1000000003066613,,Tradebook_2022.csv,
76264573,2022-02-14,TCS,NSE,EQ,buy,3,3762.2500,11286.75,,,,Zerodha,1300000003782517,,Tradebook_2022.csv,
51073641,2022-02-14,PERSISTENT,NSE,EQ,buy,2,4092.2000,8184.40,,,,Zerodha,1200000003478001,,Tradebook_2022.csv,
51073638,2022-02-14,MPHASIS,NSE,EQ,buy,1,2953.5000,2953.50,,,,Zerodha,1200000003477995,,Tradebook_2022.csv,
76264574,2022-02-14,WIPRO,NSE,EQ,buy,14,552.0000,7728.00,,,,Zerodha,1300000003782524,,Tradebook_2022.csv,
51073637,2022-02-14,LTI,NSE,EQ,buy,1,5894.3999,5894.40,,,,Zerodha,1200000003477965,,Tradebook_2022.csv,
76264577,2022-02-14,TECHM,NSE,EQ,buy,5,1390.7500,6953.75,,,,Zerodha,1300000003782532,,Tradebook_2022.csv,
26061099,2022-02-14,INFY,NSE,EQ,buy,6,1697.8500,10187.10,,,,Zerodha,1100000003464472,,Tradebook_2022.csv,
26061080,2022-02-14,HCLTECH,NSE,EQ,buy,7,1142.7000,7998.90,,,,Zerodha,1100000003464448,,Tradebook_2022.csv,
26258461,2022-02-14,INFY,NSE,EQ,buy,2,1698.3500,3396.70,,,,Zerodha,1100000004299233,,Tradebook_2022.csv,
26258466,2022-02-14,HINDUNILVR,NSE,EQ,buy,2,2211.0000,4422.00,,,,Zerodha,1100000004299237,,Tradebook_2022.csv,
1082610,2022-02-14,ASIANPAINT,NSE,EQ,buy,1,3169.0000,3169.00,,,,Zerodha,1000000003860949,,Tradebook_2022.csv,
51288225,2022-02-14,PERSISTENT,NSE,EQ,buy,1,4103.3999,4103.40,,,,Zerodha,1200000004413869,,Tradebook_2022.csv,
51288222,2022-02-14,LAOPALA,NSE,EQ,buy,1,366.4500,366.45,,,,Zerodha,1200000004413840,,Tradebook_2022.csv,
76519244,2022-02-14,RELIANCE,NSE,EQ,buy,2,2322.5000,4645.00,,,,Zerodha,1300000004736859,,Tradebook_2022.csv,
51288223,2022-02-14,LAOPALA,NSE,EQ,buy,11,366.4500,4030.95,,,,Zerodha,1200000004413840,,Tradebook_2022.csv,
51288224,2022-02-14,PIDILITIND,NSE,EQ,buy,2,2389.8000,4779.60,,,,Zerodha,1200000004413844,,Tradebook_2022.csv,
26258460,2022-02-14,ITC,NSE,EQ,buy,20,222.5000,4450.00,,,,Zerodha,1100000004299232,,Tradebook_2022.csv,
26258459,2022-02-14,HDFC,NSE,EQ,buy,2,2335.0500,4670.10,,,,Zerodha,1100000004299228,,Tradebook_2022.csv,
26258462,2022-02-14,INFY,NSE,EQ,buy,1,1698.3500,1698.35,,,,Zerodha,1100000004299233,,Tradebook_2022.csv,
1341899,2022-02-14,ALKYLAMINE,NSE,EQ,buy,7,3034.2000,21239.40,,,,Zerodha,1000000005161039,,Tradebook_2022.csv,
1341893,2022-02-14,BERGEPAINT,NSE,EQ,buy,12,704.4000,8452.80,,,,Zerodha,1000000005161004,,Tradebook_2022.csv,
51605693,2022-02-14,PIDILITIND,NSE,EQ,buy,5,2404.0000,12020.00,,,,Zerodha,1200000005963979,,Tradebook_2022.csv,
4814890,2022-02-28,CDSL,NSE,EQ,buy,4,1350.0500,5400.20,,,,Zerodha,1000000026936997,,Tradebook_2022.csv,
80520854,2022-02-28,RELAXO,NSE,EQ,buy,4,1215.0000,4860.00,,,,Zerodha,1300000026599120,,Tradebook_2022.csv,
31371334,2022-02-28,HINDUNILVR,NSE,EQ,buy,2,2174.8000,4349.60,,,,Zerodha,1100000026769670,,Tradebook_2022.csv,
80520853,2022-02-28,WHIRLPOOL,NSE,EQ,buy,2,1677.4000,3354.80,,,,Zerodha,1300000026599118,,Tradebook_2022.csv,
26955543,2022-03-02,HAPPSTMNDS,NSE,EQ,buy,5,992.2000,4961.00,,,,Zerodha,1100000006719386,,Tradebook_2022.csv,
26955539,2022-03-02,IEX,NSE,EQ,buy,30,210.2000,6306.00,,,,Zerodha,1100000006719378,,Tradebook_2022.csv,
26955540,2022-03-02,HDFCBANK,NSE,EQ,buy,4,1379.1000,5516.40,,,,Zerodha,1100000006719380,,Tradebook_2022.csv,
26955542,2022-03-02,GMMPFAUDLR,NSE,EQ,buy,1,4416.7002,4416.70,,,,Zerodha,1100000006719381,,Tradebook_2022.csv,
26955541,2022-03-02,GMMPFAUDLR,NSE,EQ,buy,1,4416.6499,4416.65,,,,Zerodha,1100000006719381,,Tradebook_2022.csv,
76739077,2022-03-02,TANLA,NSE,EQ,buy,3,1564.7500,4694.25,,,,Zerodha,1300000007000288,,Tradebook_2022.csv,
1447572,2022-03-02,AFFLE,NSE,EQ,buy,3,1208.0000,3624.00,,,,Zerodha,1000000006118779,,Tradebook_2022.csv,
1447571,2022-03-02,AFFLE,NSE,EQ,buy,2,1207.9500,2415.90,,,,Zerodha,1000000006118779,,Tradebook_2022.csv,
76739078,2022-03-02,TANLA,NSE,EQ,buy,2,1564.7500,3129.50,,,,Zerodha,1300000007000288,,Tradebook_2022.csv,
51461240,2022-03-02,MUTHOOTFIN,NSE,EQ,buy,5,1369.6000,6848.00,,,,Zerodha,1200000006601194,,Tradebook_2022.csv,
76833263,2022-03-02,VINATIORGA,NSE,EQ,buy,3,1860.0000,5580.00,,,,Zerodha,1300000007399300,,Tradebook_2022.csv,
76833264,2022-03-02,VINATIORGA,NSE,EQ,buy,1,1860.0000,1860.00,,,,Zerodha,1300000007399300,,Tradebook_2022.csv,
76833265,2022-03-02,VINATIORGA,NSE,EQ,buy,1,1860.0000,1860.00,,,,Zerodha,1300000007399300,,Tradebook_2022.csv,
27597622,2022-03-04,HDFCBANK,NSE,EQ,buy,8,1344.2500,10754.00,,,,Zerodha,1100000009478947,,Tradebook_2022.csv,
27597619,2022-03-04,HINDUNILVR,NSE,EQ,buy,2,2002.8500,4005.70,,,,Zerodha,1100000009478942,,Tradebook_2022.csv,
1925959,2022-03-04,BERGEPAINT,NSE,EQ,buy,12,644.9000,7738.80,,,,Zerodha,1000000008660789,,Tradebook_2022.csv,
27597620,2022-03-04,IEX,NSE,EQ,buy,10,211.3500,2113.50,,,,Zerodha,1100000009478944,,Tradebook_2022.csv,
27597618,2022-03-04,HINDUNILVR,NSE,EQ,buy,4,2002.8000,8011.20,,,,Zerodha,1100000009478942,,Tradebook_2022.csv,
27351521,2022-03-16,INFY,NSE,EQ,sell,1,1867.0000,1867.00,,,,Zerodha,1100000009630817,,Tradebook_2022.csv,
52532185,2022-03-16,OFSS,NSE,EQ,sell,1,3501.0500,3501.05,,,,Zerodha,1200000010758340,,Tradebook_2022.csv,
77164985,2022-03-16,WIPRO,NSE,EQ,sell,2,596.1500,1192.30,,,,Zerodha,1300000009467924,,Tradebook_2022.csv,
27351528,2022-03-16,HCLTECH,NSE,EQ,sell,1,1189.5000,1189.50,,,,Zerodha,1100000009630849,,Tradebook_2022.csv,
52532186,2022-03-16,PERSISTENT,NSE,EQ,sell,1,4425.6499,4425.65,,,,Zerodha,1200000010758341,,Tradebook_2022.csv,
52532424,2022-03-16,KPITTECH,NSE,EQ,buy,10,574.9000,5749.00,,,,Zerodha,1200000010759651,,Tradebook_2022.csv,
52532423,2022-03-16,MINDTREE,NSE,EQ,buy,1,3923.3000,3923.30,,,,Zerodha,1200000010759648,,Tradebook_2022.csv,
76607512,2022-03-17,SJVN,NSE,EQ,sell,19,27.9500,531.05,,,,Zerodha,1300000005744186,,Tradebook_2022.csv,
26558241,2022-03-17,IGL,NSE,EQ,buy,2,396.0000,792.00,,,,Zerodha,1100000005328399,,Tradebook_2022.csv,
76607897,2022-03-17,TORNTPOWER,NSE,EQ,buy,3,487.9000,1463.70,,,,Zerodha,1300000005745999,,Tradebook_2022.csv,
26567100,2022-03-17,HINDALCO,NSE,EQ,sell,2,581.3000,1162.60,,,,Zerodha,1100000005355064,,Tradebook_2022.csv,
76614484,2022-03-17,TATASTEEL,NSE,EQ,sell,1,1282.2500,1282.25,,,,Zerodha,1300000005772306,,Tradebook_2022.csv,
51422541,2022-03-17,MOIL,NSE,EQ,sell,3,174.2000,522.60,,,,Zerodha,1200000005668504,,Tradebook_2022.csv,
51422544,2022-03-17,NMDC,NSE,EQ,sell,5,151.3500,756.75,,,,Zerodha,1200000005668510,,Tradebook_2022.csv,
76615098,2022-03-17,RATNAMANI,NSE,EQ,buy,1,2229.8999,2229.90,,,,Zerodha,1300000005774152,,Tradebook_2022.csv,
76615097,2022-03-17,RATNAMANI,NSE,EQ,buy,1,2229.5500,2229.55,,,,Zerodha,1300000005774152,,Tradebook_2022.csv,
26573242,2022-03-17,HEIDELBERG,NSE,EQ,sell,12,202.5500,2430.60,,,,Zerodha,1100000005378608,,Tradebook_2022.csv,
26573241,2022-03-17,HEIDELBERG,NSE,EQ,sell,1,202.6000,202.60,,,,Zerodha,1100000005378608,,Tradebook_2022.csv,
26573239,2022-03-17,HEIDELBERG,NSE,EQ,sell,6,202.6500,1215.90,,,,Zerodha,1100000005378608,,Tradebook_2022.csv,
1319581,2022-03-17,CEATLTD,NSE,EQ,sell,5,1015.5000,5077.50,,,,Zerodha,1000000005031186,,Tradebook_2022.csv,
1319580,2022-03-17,CHAMBLFERT,NSE,EQ,sell,4,409.6000,1638.40,,,,Zerodha,1000000005031175,,Tradebook_2022.csv,
26573240,2022-03-17,HEIDELBERG,NSE,EQ,sell,2,202.6000,405.20,,,,Zerodha,1100000005378608,,Tradebook_2022.csv,
26573238,2022-03-17,ESCORTS,NSE,EQ,sell,3,1835.1500,5505.45,,,,Zerodha,1100000005378606,,Tradebook_2022.csv,
51428018,2022-03-17,POLYPLEX,NSE,EQ,sell,1,2146.0000,2146.00,,,,Zerodha,1200000005692400,,Tradebook_2022.csv,
76620854,2022-03-17,REDINGTON,NSE,EQ,sell,5,149.2500,746.25,,,,Zerodha,1300000005798295,,Tradebook_2022.csv,
26573751,2022-03-17,HGINFRA,NSE,EQ,buy,2,590.0500,1180.10,,,,Zerodha,1100000005380558,,Tradebook_2022.csv,
26573750,2022-03-17,HGINFRA,NSE,EQ,buy,1,590.0000,590.00,,,,Zerodha,1100000005380558,,Tradebook_2022.csv,
51428583,2022-03-17,KIRLFER,NSE,EQ,buy,15,226.2500,3393.75,,,,Zerodha,1200000005694303,,Tradebook_2022.csv,
51428581,2022-03-17,MOTILALOFS,NSE,EQ,buy,5,854.0000,4270.00,,,,Zerodha,1200000005694301,,Tradebook_2022.csv,
51428582,2022-03-17,KIRLFER,NSE,EQ,buy,5,226.2500,1131.25,,,,Zerodha,1200000005694303,,Tradebook_2022.csv,
26573752,2022-03-17,HGINFRA,NSE,EQ,buy,5,590.0500,2950.25,,,,Zerodha,1100000005380558,,Tradebook_2022.csv,
76621357,2022-03-17,SAGCEM,NSE,EQ,buy,19,232.3500,4414.65,,,,Zerodha,1300000005800248,,Tradebook_2022.csv,
26573746,2022-03-17,ISEC,NSE,EQ,buy,1,613.2500,613.25,,,,Zerodha,1100000005380533,,Tradebook_2022.csv,
30196361,2022-03-31,HDFCLIFE,NSE,EQ,buy,2,539.2000,1078.40,,,,Zerodha,1100000020531477,,Tradebook_2022.csv,
30196362,2022-03-31,HDFCLIFE,NSE,EQ,buy,15,539.2000,8088.00,,,,Zerodha,1100000020531477,,Tradebook_2022.csv,
79563615,2022-03-31,SRF,NSE,EQ,buy,2,2687.8000,5375.60,,,,Zerodha,1300000019621085,,Tradebook_2022.csv,
30196375,2022-03-31,HCLTECH,NSE,EQ,buy,10,1162.8500,11628.50,,,,Zerodha,1100000020531514,,Tradebook_2022.csv,
30196359,2022-03-31,GMMPFAUDLR,NSE,EQ,buy,2,4429.6499,8859.30,,,,Zerodha,1100000020531475,,Tradebook_2022.csv,
54168935,2022-03-31,MUTHOOTFIN,NSE,EQ,buy,8,1328.9000,10631.20,,,,Zerodha,1200000020273438,,Tradebook_2022.csv,
30196354,2022-03-31,HAPPSTMNDS,NSE,EQ,buy,3,1056.8500,3170.55,,,,Zerodha,1100000020531470,,Tradebook_2022.csv,
54168934,2022-03-31,POLYCAB,NSE,EQ,buy,2,2367.7500,4735.50,,,,Zerodha,1200000020273436,,Tradebook_2022.csv,
30196356,2022-03-31,HINDUNILVR,NSE,EQ,buy,5,2050.8999,10254.50,,,,Zerodha,1100000020531471,,Tradebook_2022.csv,
30196357,2022-03-31,HDFCBANK,NSE,EQ,buy,7,1471.2000,10298.40,,,,Zerodha,1100000020531473,,Tradebook_2022.csv,
30196355,2022-03-31,HAPPSTMNDS,NSE,EQ,buy,7,1056.8500,7397.95,,,,Zerodha,1100000020531470,,Tradebook_2022.csv,
30196358,2022-03-31,IEX,NSE,EQ,buy,20,225.2000,4504.00,,,,Zerodha,1100000020531474,,Tradebook_2022.csv,
30196360,2022-03-31,HDFCLIFE,NSE,EQ,buy,3,539.2000,1617.60,,,,Zerodha,1100000020531477,,Tradebook_2022.csv,
4292937,2022-03-31,ALKYLAMINE,NSE,EQ,buy,5,2865.5000,14327.50,,,,Zerodha,1000000021258783,,Tradebook_2022.csv,
4292936,2022-03-31,CAMS,NSE,EQ,buy,3,2320.3000,6960.90,,,,Zerodha,1000000021258781,,Tradebook_2022.csv,
4292935,2022-03-31,CAMS,NSE,EQ,buy,1,2320.3000,2320.30,,,,Zerodha,1000000021258781,,Tradebook_2022.csv,
4080777,2022-04-11,ASTRAL,NSE,EQ,buy,2,2088.3999,4176.80,,,,Zerodha,1000000016400128,,Tradebook_2022.csv,
30217001,2022-04-11,HINDUNILVR,NSE,EQ,buy,4,2171.1001,8684.40,,,,Zerodha,1100000016961504,,Tradebook_2022.csv,
4080779,2022-04-11,ASTRAL,NSE,EQ,buy,1,2089.1499,2089.15,,,,Zerodha,1000000016400128,,Tradebook_2022.csv,
54356672,2022-04-11,MARICO,NSE,EQ,buy,2,523.7500,1047.50,,,,Zerodha,1200000017328334,,Tradebook_2022.csv,
30217005,2022-04-11,HCLTECH,NSE,EQ,buy,9,1137.6500,10238.85,,,,Zerodha,1100000016961515,,Tradebook_2022.csv,
54356674,2022-04-11,MARICO,NSE,EQ,buy,2,523.7500,1047.50,,,,Zerodha,1200000017328334,,Tradebook_2022.csv,
4080773,2022-04-11,ASIANPAINT,NSE,EQ,buy,3,3170.1001,9510.30,,,,Zerodha,1000000016400120,,Tradebook_2022.csv,
4080778,2022-04-11,ASTRAL,NSE,EQ,buy,1,2089.0000,2089.00,,,,Zerodha,1000000016400128,,Tradebook_2022.csv,
30217002,2022-04-11,DIVISLAB,NSE,EQ,buy,3,4504.1499,13512.45,,,,Zerodha,1100000016961506,,Tradebook_2022.csv,
4080772,2022-04-11,BRITANNIA,NSE,EQ,buy,3,3356.4500,10069.35,,,,Zerodha,1000000016400117,,Tradebook_2022.csv,
4080776,2022-04-11,BERGEPAINT,NSE,EQ,buy,8,736.5500,5892.40,,,,Zerodha,1000000016400123,,Tradebook_2022.csv,
4080775,2022-04-11,BERGEPAINT,NSE,EQ,buy,3,736.5500,2209.65,,,,Zerodha,1000000016400123,,Tradebook_2022.csv,
4080774,2022-04-11,BERGEPAINT,NSE,EQ,buy,2,736.4000,1472.80,,,,Zerodha,1000000016400123,,Tradebook_2022.csv,
30217004,2022-04-11,HDFCBANK,NSE,EQ,buy,7,1502.4500,10517.15,,,,Zerodha,1100000016961512,,Tradebook_2022.csv,
80259876,2022-04-11,RELAXO,NSE,EQ,buy,8,1164.7000,9317.60,,,,Zerodha,1300000018241927,,Tradebook_2022.csv,
54356673,2022-04-11,MARICO,NSE,EQ,buy,1,523.7500,523.75,,,,Zerodha,1200000017328334,,Tradebook_2022.csv,
54356670,2022-04-11,MARICO,NSE,EQ,buy,1,523.7500,523.75,,,,Zerodha,1200000017328334,,Tradebook_2022.csv,
54356671,2022-04-11,MARICO,NSE,EQ,buy,1,523.7500,523.75,,,,Zerodha,1200000017328334,,Tradebook_2022.csv,
54356669,2022-04-11,MARICO,NSE,EQ,buy,13,523.7500,6808.75,,,,Zerodha,1200000017328334,,Tradebook_2022.csv,
55067890,2022-04-11,OFSS,NSE,EQ,buy,2,3693.9500,7387.90,,,,Zerodha,1200000019696713,,Tradebook_2022.csv,
55067888,2022-04-11,LTI,NSE,EQ,buy,1,6063.0000,6063.00,,,,Zerodha,1200000019696705,,Tradebook_2022.csv,
31001834,2022-04-11,INFY,NSE,EQ,buy,4,1766.1500,7064.60,,,,Zerodha,1100000019139305,,Tradebook_2022.csv,
4611742,2022-04-11,COFORGE,NSE,EQ,buy,1,4315.7998,4315.80,,,,Zerodha,1000000018259751,,Tradebook_2022.csv,
31001833,2022-04-11,INFY,NSE,EQ,buy,1,1766.1000,1766.10,,,,Zerodha,1100000019139305,,Tradebook_2022.csv,
55067880,2022-04-11,MPHASIS,NSE,EQ,buy,1,3132.9500,3132.95,,,,Zerodha,1200000019696693,,Tradebook_2022.csv,
81056486,2022-04-11,TECHM,NSE,EQ,buy,4,1450.9500,5803.80,,,,Zerodha,1300000020560305,,Tradebook_2022.csv,
55067889,2022-04-11,KPITTECH,NSE,EQ,buy,9,599.9500,5399.55,,,,Zerodha,1200000019696712,,Tradebook_2022.csv,
55067886,2022-04-11,MINDTREE,NSE,EQ,buy,1,4235.0498,4235.05,,,,Zerodha,1200000019696700,,Tradebook_2022.csv,
55067887,2022-04-11,PERSISTENT,NSE,EQ,buy,2,4508.8999,9017.80,,,,Zerodha,1200000019696702,,Tradebook_2022.csv,
81056487,2022-04-11,WIPRO,NSE,EQ,buy,12,571.4500,6857.40,,,,Zerodha,1300000020560307,,Tradebook_2022.csv,
31001832,2022-04-11,HCLTECH,NSE,EQ,buy,7,1133.9500,7937.65,,,,Zerodha,1100000019139304,,Tradebook_2022.csv,
81056488,2022-04-11,TCS,NSE,EQ,buy,3,3699.8501,11099.55,,,,Zerodha,1300000020560309,,Tradebook_2022.csv,
51339546,2022-04-18,LAOPALA,NSE,EQ,buy,4,381.7000,1526.80,,,,Zerodha,1200000005292914,,Tradebook_2022.csv,
26632509,2022-04-18,INFY,NSE,EQ,buy,4,1626.1000,6504.40,,,,Zerodha,1100000005479566,,Tradebook_2022.csv,
26632510,2022-04-18,HINDUNILVR,NSE,EQ,buy,3,2147.8501,6443.55,,,,Zerodha,1100000005479575,,Tradebook_2022.csv,
51339544,2022-04-18,LAOPALA,NSE,EQ,buy,11,381.6000,4197.60,,,,Zerodha,1200000005292914,,Tradebook_2022.csv,
26632512,2022-04-18,HDFC,NSE,EQ,buy,3,2301.0000,6903.00,,,,Zerodha,1100000005479578,,Tradebook_2022.csv,
51339545,2022-04-18,LAOPALA,NSE,EQ,buy,2,381.6000,763.20,,,,Zerodha,1200000005292914,,Tradebook_2022.csv,
1172471,2022-04-18,ASIANPAINT,NSE,EQ,buy,3,3032.0500,9096.15,,,,Zerodha,1000000004464596,,Tradebook_2022.csv,
51339547,2022-04-18,PERSISTENT,NSE,EQ,buy,2,4281.9502,8563.90,,,,Zerodha,1200000005292923,,Tradebook_2022.csv,
76801963,2022-04-18,RELIANCE,NSE,EQ,buy,2,2537.8501,5075.70,,,,Zerodha,1300000005783451,,Tradebook_2022.csv,
51339551,2022-04-18,PIDILITIND,NSE,EQ,buy,3,2352.5000,7057.50,,,,Zerodha,1200000005292928,,Tradebook_2022.csv,
26632508,2022-04-18,ITC,NSE,EQ,buy,21,271.1000,5693.10,,,,Zerodha,1100000005479565,,Tradebook_2022.csv,
80858605,2022-04-19,WIPRO,NSE,EQ,buy,11,530.6500,5837.15,,,,Zerodha,1300000020921930,,Tradebook_2022.csv,
55191991,2022-04-19,KPITTECH,NSE,EQ,buy,10,549.4000,5494.00,,,,Zerodha,1200000022114490,,Tradebook_2022.csv,
55191989,2022-04-19,OFSS,NSE,EQ,buy,2,3566.3999,7132.80,,,,Zerodha,1200000022114484,,Tradebook_2022.csv,
4889699,2022-04-19,COFORGE,NSE,EQ,buy,1,4039.8501,4039.85,,,,Zerodha,1000000018487097,,Tradebook_2022.csv,
31702696,2022-04-19,HCLTECH,NSE,EQ,buy,6,1073.3000,6439.80,,,,Zerodha,1100000021541048,,Tradebook_2022.csv,
31702685,2022-04-19,INFY,NSE,EQ,buy,6,1562.5000,9375.00,,,,Zerodha,1100000021541038,,Tradebook_2022.csv,
80858603,2022-04-19,TCS,NSE,EQ,buy,2,3490.1001,6980.20,,,,Zerodha,1300000020921927,,Tradebook_2022.csv,
55191992,2022-04-19,LTI,NSE,EQ,buy,1,5521.8501,5521.85,,,,Zerodha,1200000022114511,,Tradebook_2022.csv,
80858604,2022-04-19,TECHM,NSE,EQ,buy,5,1304.4500,6522.25,,,,Zerodha,1300000020921929,,Tradebook_2022.csv,
55191990,2022-04-19,MINDTREE,NSE,EQ,buy,2,3663.0000,7326.00,,,,Zerodha,1200000022114489,,Tradebook_2022.csv,
55191988,2022-04-19,PERSISTENT,NSE,EQ,buy,1,4207.0000,4207.00,,,,Zerodha,1200000022114483,,Tradebook_2022.csv,
